circuit_section_id,circuit_id,line_situation,voltage,circuit_section_name_normalized,circuit_name_normalized,candidate_labels,candidate_bases,match_status,appendix_indices,appendix_node_labels,appendix_base_labels,gsp_candidates,resolution_notes
178435386,,UNDERGROUND,33000.0,TEE TO NCTM-00771530,NAN,"[""NCTM"", ""NAN""]","[""NCTM"", ""NAN""]",unmatched,[],[],"[""NCTM"", ""NAN""]",[],No base-pair match; review suggested GSPs
178435387,,UNDERGROUND,33000.0,TEE TO NCTM-00771531,NAN,"[""NCTM"", ""NAN""]","[""NCTM"", ""NAN""]",unmatched,[],[],"[""NCTM"", ""NAN""]",[],No base-pair match; review suggested GSPs
178435503,,UNDERGROUND,33000.0,NCCS-23734404 - NCTM-00771537,NAN,"[""NCCS"", ""NCTM"", ""NAN""]","[""NCCS"", ""NCTM"", ""NAN""]",unmatched,[],[],"[""NCTM"", ""NAN"", ""NCCS""]",[],No base-pair match; review suggested GSPs
178435504,,UNDERGROUND,33000.0,TEE TO NCTM-00771536,NAN,"[""NCTM"", ""NAN""]","[""NCTM"", ""NAN""]",unmatched,[],[],"[""NCTM"", ""NAN""]",[],No base-pair match; review suggested GSPs
178435505,,UNDERGROUND,33000.0,TEE TO NCTM-00771535,NAN,"[""NCTM"", ""NAN""]","[""NCTM"", ""NAN""]",unmatched,[],[],"[""NCTM"", ""NAN""]",[],No base-pair match; review suggested GSPs
178435506,,OVERHEAD,33000.0,NCCS-23589242 - NCJT-18767657,NAN,"[""NCCS"", ""NCJT"", ""NAN""]","[""NCCS"", ""NCJT"", ""NAN""]",unmatched,[],[],"[""NCJT"", ""NAN"", ""NCCS""]",[],No base-pair match; review suggested GSPs
178435507,,UNDERGROUND,33000.0,TEE TO NCTM-00823770,NAN,"[""NCTM"", ""NAN""]","[""NCTM"", ""NAN""]",unmatched,[],[],"[""NCTM"", ""NAN""]",[],No base-pair match; review suggested GSPs
178435508,,UNDERGROUND,33000.0,TEE TO NCTM-00823771,NAN,"[""NCTM"", ""NAN""]","[""NCTM"", ""NAN""]",unmatched,[],[],"[""NCTM"", ""NAN""]",[],No base-pair match; review suggested GSPs
178435509,,OVERHEAD,33000.0,BEVERLEY 5616 - SOBER HILL 51738 TEED,NAN,"[""BEVERLEY"", ""SOBER"", ""NAN""]","[""BEVERLEY"", ""SOBER"", ""NAN""]",matched,[177],"[""BEVERLEY TRANSFORMER 2"", ""SOBER HILL""]","[""SOBER HILL"", ""BEVERLEY"", ""SOBER"", ""NAN""]","[""Creyke Beck""]",Unique base pair match
178435509,,UNDERGROUND,33000.0,BEVERLEY 5616 - SOBER HILL 51738 TEED,NAN,"[""BEVERLEY"", ""SOBER"", ""NAN""]","[""BEVERLEY"", ""SOBER"", ""NAN""]",matched,[177],"[""BEVERLEY TRANSFORMER 2"", ""SOBER HILL""]","[""SOBER HILL"", ""BEVERLEY"", ""SOBER"", ""NAN""]","[""Creyke Beck""]",Unique base pair match
178466334,,UNDERGROUND,33000.0,TEE TO NCTM-00840331,NAN,"[""NCTM"", ""NAN""]","[""NCTM"", ""NAN""]",unmatched,[],[],"[""NCTM"", ""NAN""]",[],No base-pair match; review suggested GSPs
178466335,,UNDERGROUND,33000.0,TEE TO NCTM-00840332,NAN,"[""NCTM"", ""NAN""]","[""NCTM"", ""NAN""]",unmatched,[],[],"[""NCTM"", ""NAN""]",[],No base-pair match; review suggested GSPs
178479779,,UNDERGROUND,132000.0,NCCS-30534702 - NCTM-00732470,NAN,"[""NCCS"", ""NCTM"", ""NAN""]","[""NCCS"", ""NCTM"", ""NAN""]",unmatched,[],[],"[""NCTM"", ""NAN"", ""NCCS""]",[],No base-pair match; review suggested GSPs
178479781,,UNDERGROUND,132000.0,NCCS-30534701 - NCTM-00732472,NAN,"[""NCCS"", ""NCTM"", ""NAN""]","[""NCCS"", ""NCTM"", ""NAN""]",unmatched,[],[],"[""NCTM"", ""NAN"", ""NCCS""]",[],No base-pair match; review suggested GSPs
178480991,,UNDERGROUND,33000.0,BRANSHOLME 5781 - TIVERTON ROAD 5630,NAN,"[""BRANSHOLME"", ""TIVERTON ROAD"", ""NAN""]","[""BRANSHOLME"", ""TIVERTON ROAD"", ""NAN""]",ambiguous,"[804, 1368]",[],"[""TIVERTON ROAD"", ""BRANSHOLME"", ""NAN""]","[""Grimsby West""]",Multiple Appendix rows share the same base pair
178512480,,UNDERGROUND,132000.0,NCCS-23401300 - NCTM-00776246,NAN,"[""NCCS"", ""NCTM"", ""NAN""]","[""NCCS"", ""NCTM"", ""NAN""]",unmatched,[],[],"[""NCTM"", ""NAN"", ""NCCS""]",[],No base-pair match; review suggested GSPs
178512482,,UNDERGROUND,132000.0,TEE TO NCTM-00776245,NAN,"[""NCTM"", ""NAN""]","[""NCTM"", ""NAN""]",unmatched,[],[],"[""NCTM"", ""NAN""]",[],No base-pair match; review suggested GSPs
178512484,,UNDERGROUND,132000.0,TEE TO NCTM-00776247,NAN,"[""NCTM"", ""NAN""]","[""NCTM"", ""NAN""]",unmatched,[],[],"[""NCTM"", ""NAN""]",[],No base-pair match; review suggested GSPs
178512485,,OVERHEAD,132000.0,WEST MELTON 132KV 1548 - BLACKBURN MEADOWS B 5578 TEED,NAN,"[""WEST MELTON"", ""BLACKBURN MEADOWS B"", ""NAN""]","[""WEST MELTON"", ""BLACKBURN MEADOWS B"", ""NAN""]",unmatched,[],[],"[""WEST MELTON"", ""BLACKBURN MEADOWS B"", ""NAN""]","[""Blyth 66kV"", ""Bradford West"", ""Creyke Beck"", ""Ferrybridge A"", ""Ferrybridge B"", ""Grimsby West"", ""Hartmoor"", ""Jordanthorpe"", ""Kirkstall B"", ""Knaresborough"", ""Norton"", ""Osbaldwick"", ""Skelton Grange"", ""Stella South"", ""West Boldon"", ""West Melton / Thorpe Marsh"", ""West Melton Section 3""]",No base-pair match; review suggested GSPs
178512487,,OVERHEAD,132000.0,NCCS-24523053 - NCJT-17421721,NAN,"[""NCCS"", ""NCJT"", ""NAN""]","[""NCCS"", ""NCJT"", ""NAN""]",unmatched,[],[],"[""NCJT"", ""NAN"", ""NCCS""]",[],No base-pair match; review suggested GSPs
178512489,,UNDERGROUND,132000.0,RAWMARSH ROAD 3/4 5585 - NCTM-00732606,NAN,"[""RAWMARSH ROAD"", ""NCTM"", ""NAN""]","[""RAWMARSH ROAD"", ""NCTM"", ""NAN""]",unmatched,[],[],"[""NCTM"", ""NAN"", ""RAWMARSH ROAD""]","[""Bradford West"", ""Camblesforth"", ""Creyke Beck"", ""Drax"", ""Elland"", ""Ferrybridge A"", ""Ferrybridge B"", ""Grimsby West"", ""Hartmoor"", ""Jordanthorpe"", ""Keadby"", ""Kirkstall B"", ""Neepsend"", ""Norton"", ""Norton Lees"", ""Osbaldwick"", ""Pitsmoor 1/2"", ""Pitsmoor 3/4"", ""Saltend North"", ""Sheffield City"", ""Skelton Grange"", ""Stella North"", ""West Boldon"", ""West Melton / Thorpe Marsh"", ""West Melton Section 3"", ""Wincobank""]",No base-pair match; review suggested GSPs
178512490,,OVERHEAD,132000.0,TEE TO NCTM-00732605,NAN,"[""NCTM"", ""NAN""]","[""NCTM"", ""NAN""]",unmatched,[],[],"[""NCTM"", ""NAN""]",[],No base-pair match; review suggested GSPs
178512490,,UNDERGROUND,132000.0,TEE TO NCTM-00732605,NAN,"[""NCTM"", ""NAN""]","[""NCTM"", ""NAN""]",unmatched,[],[],"[""NCTM"", ""NAN""]",[],No base-pair match; review suggested GSPs
178512491,,OVERHEAD,132000.0,NCJT-15907948 - PARK STREET 5475 TEED,NAN,"[""NCJT"", ""PARK STREET"", ""NAN""]","[""NCJT"", ""PARK STREET"", ""NAN""]",unmatched,[],[],"[""PARK STREET"", ""NCJT"", ""NAN""]","[""Blyth 66kV"", ""Bradford West"", ""Creyke Beck"", ""Elland"", ""Ferrybridge B"", ""Jordanthorpe"", ""Keadby"", ""Kirkstall B"", ""Neepsend"", ""Norton"", ""Norton Lees"", ""Osbaldwick"", ""Pitsmoor 1/2"", ""Pitsmoor 3/4"", ""Saltend North"", ""Sheffield City"", ""Skelton Grange"", ""South Shields"", ""Stella North"", ""Thurcroft"", ""Tynemouth"", ""West Boldon"", ""West Melton / Thorpe Marsh"", ""West Melton Section 3"", ""Wincobank""]",No base-pair match; review suggested GSPs
178512789,,UNDERGROUND,33000.0,TEE TO NCTM-00808666,NAN,"[""NCTM"", ""NAN""]","[""NCTM"", ""NAN""]",unmatched,[],[],"[""NCTM"", ""NAN""]",[],No base-pair match; review suggested GSPs
178512790,,UNDERGROUND,33000.0,TEE TO NCTM-00808667,NAN,"[""NCTM"", ""NAN""]","[""NCTM"", ""NAN""]",unmatched,[],[],"[""NCTM"", ""NAN""]",[],No base-pair match; review suggested GSPs
178519921,,DUCTED,33000.0,BELMONT AVENUE 45044 - MALLARD WAY 132/33KV,NAN,"[""BELMONT AVENUE"", ""MALLARD WAY"", ""NAN""]","[""BELMONT AVENUE"", ""MALLARD WAY"", ""NAN""]",matched,[1498],"[""MALLARD WAY TRANSFORMER 1"", ""BELMONT AVENUE TRANSFORMER 1""]","[""NAN"", ""MALLARD WAY"", ""BELMONT AVENUE""]","[""West Melton / Thorpe Marsh""]",Unique base pair match
178519921,,UNDERGROUND,33000.0,BELMONT AVENUE 45044 - MALLARD WAY 132/33KV,NAN,"[""BELMONT AVENUE"", ""MALLARD WAY"", ""NAN""]","[""BELMONT AVENUE"", ""MALLARD WAY"", ""NAN""]",matched,[1498],"[""MALLARD WAY TRANSFORMER 1"", ""BELMONT AVENUE TRANSFORMER 1""]","[""NAN"", ""MALLARD WAY"", ""BELMONT AVENUE""]","[""West Melton / Thorpe Marsh""]",Unique base pair match
178520056,,UNDERGROUND,33000.0,BRADFORD 1527 - BALME STREET 663,NAN,"[""BRADFORD"", ""BALME STREET"", ""NAN""]","[""BRADFORD"", ""BALME STREET"", ""NAN""]",ambiguous,"[0, 1202]",[],"[""BALME STREET"", ""BRADFORD"", ""NAN""]","[""Bradford West""]",Multiple Appendix rows share the same base pair
178539528_172040171,178539528.0,OVERHEAD,132000.0,YARBOROUGH ROAD 3 - 172040171 TEED,YARBOROUGH ROAD 3 (GRIMSBY WEST 2) - GRIMSBY WEST 1 58 TEED,"[""YARBOROUGH ROAD"", ""GRIMSBY WEST""]","[""YARBOROUGH ROAD"", ""GRIMSBY WEST""]",unmatched,[],[],"[""YARBOROUGH ROAD"", ""GRIMSBY WEST""]","[""Blyth 66kV"", ""Bradford West"", ""Camblesforth"", ""Creyke Beck"", ""Drax"", ""Elland"", ""Ferrybridge A"", ""Ferrybridge B"", ""Grimsby West"", ""Hartmoor"", ""Jordanthorpe"", ""Keadby"", ""Kirkstall B"", ""Knaresborough"", ""Neepsend"", ""Norton"", ""Norton Lees"", ""Osbaldwick"", ""Pitsmoor 1/2"", ""Pitsmoor 3/4"", ""Saltend North"", ""Sheffield City"", ""Skelton Grange"", ""Stella North"", ""Stella South"", ""West Boldon"", ""West Melton / Thorpe Marsh"", ""West Melton Section 3"", ""Wincobank""]",No base-pair match; review suggested GSPs
178541020,,OVERHEAD,33000.0,BEVERLEY LANE 51737 - SANCTON ROAD LSI 33 KV 7346,NAN,"[""BEVERLEY"", ""SANCTON ROAD LSI KV"", ""NAN""]","[""BEVERLEY"", ""SANCTON ROAD LSI KV"", ""NAN""]",unmatched,[],[],"[""SANCTON ROAD LSI KV"", ""BEVERLEY"", ""NAN""]","[""Bradford West"", ""Camblesforth"", ""Creyke Beck"", ""Drax"", ""Elland"", ""Ferrybridge A"", ""Ferrybridge B"", ""Grimsby West"", ""Hartmoor"", ""Jordanthorpe"", ""Keadby"", ""Kirkstall B"", ""Neepsend"", ""Norton"", ""Norton Lees"", ""Osbaldwick"", ""Pitsmoor 1/2"", ""Pitsmoor 3/4"", ""Saltend North"", ""Sheffield City"", ""Skelton Grange"", ""Stella North"", ""West Boldon"", ""West Melton / Thorpe Marsh"", ""West Melton Section 3"", ""Wincobank""]",No base-pair match; review suggested GSPs
178541020,,UNDERGROUND,33000.0,BEVERLEY LANE 51737 - SANCTON ROAD LSI 33 KV 7346,NAN,"[""BEVERLEY"", ""SANCTON ROAD LSI KV"", ""NAN""]","[""BEVERLEY"", ""SANCTON ROAD LSI KV"", ""NAN""]",unmatched,[],[],"[""SANCTON ROAD LSI KV"", ""BEVERLEY"", ""NAN""]","[""Bradford West"", ""Camblesforth"", ""Creyke Beck"", ""Drax"", ""Elland"", ""Ferrybridge A"", ""Ferrybridge B"", ""Grimsby West"", ""Hartmoor"", ""Jordanthorpe"", ""Keadby"", ""Kirkstall B"", ""Neepsend"", ""Norton"", ""Norton Lees"", ""Osbaldwick"", ""Pitsmoor 1/2"", ""Pitsmoor 3/4"", ""Saltend North"", ""Sheffield City"", ""Skelton Grange"", ""Stella North"", ""West Boldon"", ""West Melton / Thorpe Marsh"", ""West Melton Section 3"", ""Wincobank""]",No base-pair match; review suggested GSPs
178572848_174135098,113255973.0,OVERHEAD,33000.0,TEE TO 174135098,DOWKER STREET 5 (HONLEY) - HONLEY 10 TEED,"[""DOWKER STREET"", ""HONLEY""]","[""DOWKER STREET"", ""HONLEY""]",unmatched,[],[],"[""DOWKER STREET"", ""HONLEY""]","[""Blyth 66kV"", ""Bradford West"", ""Creyke Beck"", ""Elland"", ""Ferrybridge B"", ""Jordanthorpe"", ""Keadby"", ""Kirkstall B"", ""Neepsend"", ""Norton"", ""Osbaldwick"", ""Pitsmoor 1/2"", ""Pitsmoor 3/4"", ""Saltend North"", ""Sheffield City"", ""Skelton Grange"", ""South Shields"", ""Stella North"", ""Tynemouth"", ""West Boldon"", ""West Melton / Thorpe Marsh"", ""West Melton Section 3""]",No base-pair match; review suggested GSPs
178572848_176198226,113255973.0,OVERHEAD,33000.0,178572848 - 176198226 TEED,DOWKER STREET 5 (HONLEY) - HONLEY 10 TEED,"[""DOWKER STREET"", ""HONLEY""]","[""DOWKER STREET"", ""HONLEY""]",unmatched,[],[],"[""DOWKER STREET"", ""HONLEY""]","[""Blyth 66kV"", ""Bradford West"", ""Creyke Beck"", ""Elland"", ""Ferrybridge B"", ""Jordanthorpe"", ""Keadby"", ""Kirkstall B"", ""Neepsend"", ""Norton"", ""Osbaldwick"", ""Pitsmoor 1/2"", ""Pitsmoor 3/4"", ""Saltend North"", ""Sheffield City"", ""Skelton Grange"", ""South Shields"", ""Stella North"", ""Tynemouth"", ""West Boldon"", ""West Melton / Thorpe Marsh"", ""West Melton Section 3""]",No base-pair match; review suggested GSPs
178573820_178572848,113255973.0,UNDERGROUND,33000.0,178573820 - 178572848 TEED,DOWKER STREET 5 (HONLEY) - HONLEY 10 TEED,"[""DOWKER STREET"", ""HONLEY""]","[""DOWKER STREET"", ""HONLEY""]",unmatched,[],[],"[""DOWKER STREET"", ""HONLEY""]","[""Blyth 66kV"", ""Bradford West"", ""Creyke Beck"", ""Elland"", ""Ferrybridge B"", ""Jordanthorpe"", ""Keadby"", ""Kirkstall B"", ""Neepsend"", ""Norton"", ""Osbaldwick"", ""Pitsmoor 1/2"", ""Pitsmoor 3/4"", ""Saltend North"", ""Sheffield City"", ""Skelton Grange"", ""South Shields"", ""Stella North"", ""Tynemouth"", ""West Boldon"", ""West Melton / Thorpe Marsh"", ""West Melton Section 3""]",No base-pair match; review suggested GSPs
178577056,,UNDERGROUND,33000.0,NCCS-27294157 - NCTM-00798033,NAN,"[""NCCS"", ""NCTM"", ""NAN""]","[""NCCS"", ""NCTM"", ""NAN""]",unmatched,[],[],"[""NCTM"", ""NAN"", ""NCCS""]",[],No base-pair match; review suggested GSPs
178577094,,UNDERGROUND,33000.0,BINGLEY 6131 - NABWOOD 1693,NAN,"[""BINGLEY"", ""NABWOOD"", ""NAN""]","[""BINGLEY"", ""NABWOOD"", ""NAN""]",ambiguous,"[634, 635]",[],"[""NABWOOD"", ""NAN"", ""BINGLEY""]","[""Bradford West""]",Multiple Appendix rows share the same base pair
178577135,,UNDERGROUND,33000.0,BINGLEY 6131 - NABWOOD 1693,NAN,"[""BINGLEY"", ""NABWOOD"", ""NAN""]","[""BINGLEY"", ""NABWOOD"", ""NAN""]",ambiguous,"[634, 635]",[],"[""NABWOOD"", ""NAN"", ""BINGLEY""]","[""Bradford West""]",Multiple Appendix rows share the same base pair
178578469,,UNDERGROUND,132000.0,YARBOROUGH ROAD 3 - MOSS ROAD 1 TEED,NAN,"[""YARBOROUGH ROAD"", ""MOSS ROAD"", ""NAN""]","[""YARBOROUGH ROAD"", ""MOSS ROAD"", ""NAN""]",ambiguous,"[905, 906]",[],"[""NAN"", ""YARBOROUGH ROAD"", ""MOSS ROAD""]","[""Grimsby West""]",Multiple Appendix rows share the same base pair
178580419,,UNDERGROUND,132000.0,YARBOROUGH ROAD 3 - MOSS ROAD 1 TEED,NAN,"[""YARBOROUGH ROAD"", ""MOSS ROAD"", ""NAN""]","[""YARBOROUGH ROAD"", ""MOSS ROAD"", ""NAN""]",ambiguous,"[905, 906]",[],"[""NAN"", ""YARBOROUGH ROAD"", ""MOSS ROAD""]","[""Grimsby West""]",Multiple Appendix rows share the same base pair
178587899,,UNDERGROUND,132000.0,NCCS-30304813 - NCTM-00769929,NAN,"[""NCCS"", ""NCTM"", ""NAN""]","[""NCCS"", ""NCTM"", ""NAN""]",unmatched,[],[],"[""NCTM"", ""NAN"", ""NCCS""]",[],No base-pair match; review suggested GSPs
178587900,,UNDERGROUND,132000.0,NCCS-24938368 - NCTM-00760383,NAN,"[""NCCS"", ""NCTM"", ""NAN""]","[""NCCS"", ""NCTM"", ""NAN""]",unmatched,[],[],"[""NCTM"", ""NAN"", ""NCCS""]",[],No base-pair match; review suggested GSPs
178587901,,UNDERGROUND,132000.0,NCCS-24938369 - NCTM-00769884,NAN,"[""NCCS"", ""NCTM"", ""NAN""]","[""NCCS"", ""NCTM"", ""NAN""]",unmatched,[],[],"[""NCTM"", ""NAN"", ""NCCS""]",[],No base-pair match; review suggested GSPs
178587903,,UNDERGROUND,132000.0,NCCS-24938367 - NCTM-00769930,NAN,"[""NCCS"", ""NCTM"", ""NAN""]","[""NCCS"", ""NCTM"", ""NAN""]",unmatched,[],[],"[""NCTM"", ""NAN"", ""NCCS""]",[],No base-pair match; review suggested GSPs
178589698,,UNDERGROUND,33000.0,NCCS-27294158 - NCTM-00808034,NAN,"[""NCCS"", ""NCTM"", ""NAN""]","[""NCCS"", ""NCTM"", ""NAN""]",unmatched,[],[],"[""NCTM"", ""NAN"", ""NCCS""]",[],No base-pair match; review suggested GSPs
178589699,,UNDERGROUND,33000.0,NCCS-27294158 - NCTM-00808033,NAN,"[""NCCS"", ""NCTM"", ""NAN""]","[""NCCS"", ""NCTM"", ""NAN""]",unmatched,[],[],"[""NCTM"", ""NAN"", ""NCCS""]",[],No base-pair match; review suggested GSPs
178613995,,UNDERGROUND,33000.0,NCCS-22974572 - NCTM-00824714,NAN,"[""NCCS"", ""NCTM"", ""NAN""]","[""NCCS"", ""NCTM"", ""NAN""]",unmatched,[],[],"[""NCTM"", ""NAN"", ""NCCS""]",[],No base-pair match; review suggested GSPs
178613996,,UNDERGROUND,33000.0,NCCS-22974572 - NCTM-00824713,NAN,"[""NCCS"", ""NCTM"", ""NAN""]","[""NCCS"", ""NCTM"", ""NAN""]",unmatched,[],[],"[""NCTM"", ""NAN"", ""NCCS""]",[],No base-pair match; review suggested GSPs
178615183,,UNDERGROUND,33000.0,MOSS ROAD 1 - CONVAMORE ROAD 8,NAN,"[""MOSS ROAD"", ""CONVAMORE ROAD"", ""NAN""]","[""MOSS ROAD"", ""CONVAMORE ROAD"", ""NAN""]",matched,[282],"[""MOSS ROAD TRANSFORMER 1"", ""CONVAMORE ROAD TRANSFORMER 1""]","[""NAN"", ""CONVAMORE ROAD"", ""MOSS ROAD""]","[""Grimsby West""]",Unique base pair match
178616234,,UNDERGROUND,132000.0,TEE TO NCTM-00754651,NAN,"[""NCTM"", ""NAN""]","[""NCTM"", ""NAN""]",unmatched,[],[],"[""NCTM"", ""NAN""]",[],No base-pair match; review suggested GSPs
178616235,,UNDERGROUND,132000.0,TEE TO NCTM-00754650,NAN,"[""NCTM"", ""NAN""]","[""NCTM"", ""NAN""]",unmatched,[],[],"[""NCTM"", ""NAN""]",[],No base-pair match; review suggested GSPs
178616814,,UNDERGROUND,132000.0,TEE TO NCTM-00754648,NAN,"[""NCTM"", ""NAN""]","[""NCTM"", ""NAN""]",unmatched,[],[],"[""NCTM"", ""NAN""]",[],No base-pair match; review suggested GSPs
178616815,,UNDERGROUND,132000.0,TEE TO NCTM-00754647,NAN,"[""NCTM"", ""NAN""]","[""NCTM"", ""NAN""]",unmatched,[],[],"[""NCTM"", ""NAN""]",[],No base-pair match; review suggested GSPs
178626326,,UNDERGROUND,33000.0,NCCS-21065932 - NCTM-00753160,NAN,"[""NCCS"", ""NCTM"", ""NAN""]","[""NCCS"", ""NCTM"", ""NAN""]",unmatched,[],[],"[""NCTM"", ""NAN"", ""NCCS""]",[],No base-pair match; review suggested GSPs
178626327,,UNDERGROUND,33000.0,NCCS-21065932 - NCTM-00753159,NAN,"[""NCCS"", ""NCTM"", ""NAN""]","[""NCCS"", ""NCTM"", ""NAN""]",unmatched,[],[],"[""NCTM"", ""NAN"", ""NCCS""]",[],No base-pair match; review suggested GSPs
178642916,,UNDERGROUND,33000.0,BRIGHOUSE GSP 2 - LOWFIELDS PRIMARY SUBSTATION 3343,NAN,"[""BRIGHOUSE GSP"", ""LOWFIELDS PRIMARY SUBSTATION"", ""NAN""]","[""BRIGHOUSE GSP"", ""LOWFIELDS PRIMARY SUBSTATION"", ""NAN""]",matched,[667],"[""LOWFIELDS TRANSFORMER 1"", ""BRIGHOUSE GRID TRANSFORMER 1""]","[""LOWFIELDS PRIMARY SUBSTATION"", ""LOWFIELDS"", ""BRIGHOUSE"", ""NAN"", ""BRIGHOUSE GSP""]","[""Elland""]",Unique base pair match
178643607,,UNDERGROUND,33000.0,BRIGHOUSE GSP 2 - MILLROYD STREET 15,NAN,"[""BRIGHOUSE GSP"", ""MILLROYD STREET"", ""NAN""]","[""BRIGHOUSE GSP"", ""MILLROYD STREET"", ""NAN""]",unmatched,[],[],"[""NAN"", ""MILLROYD STREET"", ""BRIGHOUSE GSP""]","[""Blyth 66kV"", ""Bradford West"", ""Creyke Beck"", ""Elland"", ""Ferrybridge B"", ""Jordanthorpe"", ""Keadby"", ""Kirkstall B"", ""Neepsend"", ""Norton"", ""Osbaldwick"", ""Pitsmoor 1/2"", ""Pitsmoor 3/4"", ""Saltend North"", ""Sheffield City"", ""Skelton Grange"", ""South Shields"", ""Stella North"", ""Tynemouth"", ""West Boldon"", ""West Melton / Thorpe Marsh"", ""West Melton Section 3""]",No base-pair match; review suggested GSPs
178650109,,UNDERGROUND,33000.0,NCCS-26980425 - NCTM-00772322,NAN,"[""NCCS"", ""NCTM"", ""NAN""]","[""NCCS"", ""NCTM"", ""NAN""]",unmatched,[],[],"[""NCTM"", ""NAN"", ""NCCS""]",[],No base-pair match; review suggested GSPs
178650110,,OVERHEAD,33000.0,TEE TO WESTFIELD ROAD LSI 33KV 6337,NAN,"[""WESTFIELD ROAD LSI"", ""NAN""]","[""WESTFIELD ROAD LSI"", ""NAN""]",unmatched,[],[],"[""WESTFIELD ROAD LSI"", ""NAN""]","[""Bradford West"", ""Camblesforth"", ""Creyke Beck"", ""Drax"", ""Elland"", ""Ferrybridge A"", ""Ferrybridge B"", ""Grimsby West"", ""Hartmoor"", ""Jordanthorpe"", ""Keadby"", ""Kirkstall B"", ""Neepsend"", ""Norton"", ""Norton Lees"", ""Osbaldwick"", ""Pitsmoor 1/2"", ""Pitsmoor 3/4"", ""Saltend North"", ""Sheffield City"", ""Skelton Grange"", ""Stella North"", ""West Boldon"", ""West Melton / Thorpe Marsh"", ""West Melton Section 3"", ""Wincobank""]",No base-pair match; review suggested GSPs
178650111,,OVERHEAD,33000.0,NCCS-29358529 - BROUGH CAVE ROAD 8010,NAN,"[""NCCS"", ""BROUGH CAVE ROAD"", ""NAN""]","[""NCCS"", ""BROUGH CAVE ROAD"", ""NAN""]",unmatched,[],[],"[""BROUGH CAVE ROAD"", ""NAN"", ""NCCS""]","[""Bradford West"", ""Camblesforth"", ""Creyke Beck"", ""Drax"", ""Elland"", ""Ferrybridge A"", ""Ferrybridge B"", ""Grimsby West"", ""Hartmoor"", ""Jordanthorpe"", ""Keadby"", ""Kirkstall B"", ""Neepsend"", ""Norton"", ""Norton Lees"", ""Osbaldwick"", ""Pitsmoor 1/2"", ""Pitsmoor 3/4"", ""Saltend North"", ""Sheffield City"", ""Skelton Grange"", ""Stella North"", ""West Boldon"", ""West Melton / Thorpe Marsh"", ""West Melton Section 3"", ""Wincobank""]",No base-pair match; review suggested GSPs
178650112,,OVERHEAD,33000.0,HULL WEST 4078 - 113285303 TEED,NAN,"[""HULL WEST"", ""NAN""]","[""HULL WEST"", ""NAN""]",unmatched,[],[],"[""HULL WEST"", ""NAN""]","[""Blyth 66kV"", ""Bradford West"", ""Creyke Beck"", ""Grimsby West"", ""Hartmoor"", ""Kirkstall B"", ""Knaresborough"", ""Norton"", ""Osbaldwick"", ""Saltend North"", ""Stella South"", ""West Boldon"", ""West Melton / Thorpe Marsh"", ""West Melton Section 3""]",No base-pair match; review suggested GSPs
178650113,,OVERHEAD,33000.0,TEE TO NCJT-21598224,NAN,"[""NCJT"", ""NAN""]","[""NCJT"", ""NAN""]",unmatched,[],[],"[""NCJT"", ""NAN""]",[],No base-pair match; review suggested GSPs
178650114,,UNDERGROUND,33000.0,TEE TO NCTM-00771529,NAN,"[""NCTM"", ""NAN""]","[""NCTM"", ""NAN""]",unmatched,[],[],"[""NCTM"", ""NAN""]",[],No base-pair match; review suggested GSPs
178650115,,UNDERGROUND,33000.0,TEE TO NCTM-00771528,NAN,"[""NCTM"", ""NAN""]","[""NCTM"", ""NAN""]",unmatched,[],[],"[""NCTM"", ""NAN""]",[],No base-pair match; review suggested GSPs
178650183,,UNDERGROUND,33000.0,TEE TO NCTM-00880824,NAN,"[""NCTM"", ""NAN""]","[""NCTM"", ""NAN""]",unmatched,[],[],"[""NCTM"", ""NAN""]",[],No base-pair match; review suggested GSPs
178650185,,OVERHEAD,33000.0,113285303 - SKILLINGS LANE 8028 TEED,NAN,"[""SKILLINGS LANE"", ""NAN""]","[""SKILLINGS LANE"", ""NAN""]",unmatched,[],[],"[""SKILLINGS LANE"", ""NAN""]","[""Bradford West"", ""Creyke Beck"", ""Elland"", ""Ferrybridge A"", ""Ferrybridge B"", ""Grimsby West"", ""Jordanthorpe"", ""Keadby"", ""Kirkstall B"", ""Neepsend"", ""Norton"", ""Osbaldwick"", ""Poppleton"", ""Saltend North"", ""Skelton Grange"", ""Thurcroft"", ""West Melton / Thorpe Marsh"", ""West Melton Section 3""]",No base-pair match; review suggested GSPs
178650185,,UNDERGROUND,33000.0,113285303 - SKILLINGS LANE 8028 TEED,NAN,"[""SKILLINGS LANE"", ""NAN""]","[""SKILLINGS LANE"", ""NAN""]",unmatched,[],[],"[""SKILLINGS LANE"", ""NAN""]","[""Bradford West"", ""Creyke Beck"", ""Elland"", ""Ferrybridge A"", ""Ferrybridge B"", ""Grimsby West"", ""Jordanthorpe"", ""Keadby"", ""Kirkstall B"", ""Neepsend"", ""Norton"", ""Osbaldwick"", ""Poppleton"", ""Saltend North"", ""Skelton Grange"", ""Thurcroft"", ""West Melton / Thorpe Marsh"", ""West Melton Section 3""]",No base-pair match; review suggested GSPs
178650428,,UNDERGROUND,33000.0,TEE TO NCTM-00750030,NAN,"[""NCTM"", ""NAN""]","[""NCTM"", ""NAN""]",unmatched,[],[],"[""NCTM"", ""NAN""]",[],No base-pair match; review suggested GSPs
